times,workers
0.008975505828857422,26
0.009946107864379883,26
0.008975744247436523,26
0.009946823120117188,26
0.008948564529418945,26
0.008977651596069336,26
0.009973526000976562,26
0.009963035583496094,26
0.009973287582397461,26
0.008976936340332031,26
0.008976221084594727,26
0.008945703506469727,26
0.008976459503173828,26
0.008976459503173828,26
0.008947372436523438,26
0.009943723678588867,26
0.009944915771484375,26
0.011939287185668945,26
0.009951353073120117,26
0.008551359176635742,26
0.008948326110839844,26
0.009624481201171875,26
0.00897669792175293,26
0.009457111358642578,26
0.009947061538696289,26
0.009974241256713867,26
0.009946584701538086,26
0.008946895599365234,26
1.1589634418487549,27
0.013962507247924805,27
0.013962507247924805,27
0.01595473289489746,27
0.013962984085083008,27
0.01795053482055664,27
0.022936344146728516,27
0.0109710693359375,27
0.009972333908081055,27
0.009974002838134766,27
0.009946346282958984,27
0.008976459503173828,27
0.009491682052612305,27
0.009945154190063477,27
0.009973526000976562,27
0.008976459503173828,27
0.008975505828857422,27
0.009972810745239258,27
0.00894927978515625,27
0.008975982666015625,27
0.008975028991699219,27
0.008949041366577148,27
0.009946584701538086,27
0.008949756622314453,27
0.009974241256713867,27
0.008975744247436523,27
0.008948087692260742,27
0.008976221084594727,27
0.009973764419555664,27
0.009974479675292969,27
0.009943485260009766,27
0.008949041366577148,27
0.00897669792175293,27
0.009946107864379883,27
0.009973764419555664,27
0.008947134017944336,27
0.009945869445800781,27
0.008975982666015625,27
0.00894927978515625,27
0.008976221084594727,27
0.008974313735961914,27
0.009947776794433594,27
0.008948802947998047,27
0.009947061538696289,27
0.009971380233764648,27
0.00942230224609375,27
0.008947610855102539,27
0.009973287582397461,27
0.009973526000976562,27
0.009946346282958984,27
0.6981699466705322,28
0.011966943740844727,28
0.010962486267089844,28
0.014958858489990234,28
0.07779216766357422,28
0.016954898834228516,28
0.02045273780822754,28
0.01795172691345215,28
0.012965202331542969,28
0.015957355499267578,28
0.009944915771484375,28
0.009946823120117188,28
0.008945465087890625,28
0.009973764419555664,28
0.009973526000976562,28
0.009947538375854492,28
0.008947610855102539,28
0.009941577911376953,28
0.008949041366577148,28
0.009973764419555664,28
0.008976459503173828,28
0.009973526000976562,28
0.008976459503173828,28
0.009974002838134766,28
0.008973360061645508,28
0.00897526741027832,28
0.008975028991699219,28
0.009973526000976562,28
0.008953571319580078,28
0.00894784927368164,28
0.009943723678588867,28
0.009945154190063477,28
0.009972810745239258,28
0.009945154190063477,28
0.008946418762207031,28
0.008948802947998047,28
0.009946107864379883,28
0.009519100189208984,28
0.009973526000976562,28
0.00897669792175293,28
0.00894927978515625,28
0.00994563102722168,28
0.009974002838134766,28
0.009947061538696289,28
0.009455442428588867,28
0.009972333908081055,28
0.00897669792175293,28
0.009946107864379883,28
0.008951663970947266,28
0.009974002838134766,28
0.900141716003418,29
0.010970830917358398,29
0.013962984085083008,29
0.023935794830322266,29
0.00997161865234375,29
0.01795220375061035,29
0.013961553573608398,29
0.010970354080200195,29
0.01296377182006836,29
0.00997304916381836,29
0.009974479675292969,29
0.009946823120117188,29
0.009946107864379883,29
0.009946346282958984,29
0.009946107864379883,29
0.008976459503173828,29
0.009965658187866211,29
0.008976221084594727,29
0.00994563102722168,29
0.009944438934326172,29
0.009974241256713867,29
0.009945869445800781,29
0.009946107864379883,29
0.00897669792175293,29
0.009949207305908203,29
0.008948564529418945,29
0.009946107864379883,29
0.008976221084594727,29
0.008976936340332031,29
0.008948564529418945,29
0.00997304916381836,29
0.008948564529418945,29
0.009951114654541016,29
0.008948087692260742,29
0.009974956512451172,29
0.009167909622192383,29
0.009944915771484375,29
0.008946418762207031,29
0.008948802947998047,29
0.008975982666015625,29
0.009946346282958984,29
0.009946823120117188,29
0.009946823120117188,29
0.009944915771484375,29
0.010969400405883789,29
0.009454011917114258,29
0.010944366455078125,29
0.009165287017822266,29
0.009973764419555664,29
0.008947610855102539,29
0.9993274211883545,30
0.014958620071411133,30
0.01699972152709961,30
0.012988090515136719,30
0.015976667404174805,30
0.021049022674560547,30
0.012987613677978516,30
0.021941423416137695,30
0.013989686965942383,30
0.012020587921142578,30
0.009992599487304688,30
0.009991645812988281,30
0.009462594985961914,30
0.009942054748535156,30
0.009975194931030273,30
0.00897526741027832,30
0.010046243667602539,30
0.009943008422851562,30
0.009945869445800781,30
0.008975982666015625,30
0.009946823120117188,30
0.009974002838134766,30
0.008976459503173828,30
0.009972810745239258,30
0.009945154190063477,30
0.009974241256713867,30
0.00897836685180664,30
0.008948564529418945,30
0.009941816329956055,30
0.010037899017333984,30
0.009972810745239258,30
0.0109710693359375,30
0.008975744247436523,30
0.008975505828857422,30
0.008975982666015625,30
0.008941650390625,30
0.008976936340332031,30
0.008948564529418945,30
0.009961128234863281,30
0.008979320526123047,30
0.008948087692260742,30
0.010970115661621094,30
0.008975982666015625,30
0.009972095489501953,30
0.009945154190063477,30
0.00897526741027832,30
0.008976221084594727,30
0.00997304916381836,30
0.01045083999633789,30
0.008946418762207031,30
0.9759397506713867,31
0.01994490623474121,31
0.014958858489990234,31
0.017951011657714844,31
0.012474775314331055,31
0.012963294982910156,31
0.010968685150146484,31
0.013471603393554688,31
0.013962984085083008,31
0.014960050582885742,31
0.010257959365844727,31
0.009973526000976562,31
0.009946107864379883,31
0.009972810745239258,31
0.008976936340332031,31
0.009972333908081055,31
0.009974002838134766,31
0.009946107864379883,31
0.009973764419555664,31
0.009973526000976562,31
0.008945465087890625,31
0.009974002838134766,31
0.008948087692260742,31
0.00994563102722168,31
0.009943723678588867,31
0.008974552154541016,31
0.010001182556152344,31
0.009946584701538086,31
0.009999990463256836,31
0.008945703506469727,31
0.008948564529418945,31
0.00997471809387207,31
0.009973764419555664,31
0.009974002838134766,31
0.009482860565185547,31
0.008976221084594727,31
0.008946895599365234,31
0.008948802947998047,31
0.009975433349609375,31
0.009942770004272461,31
0.009946107864379883,31
0.009946107864379883,31
0.009973764419555664,31
0.00994563102722168,31
0.008947610855102539,31
0.008975744247436523,31
0.009945869445800781,31
0.009946107864379883,31
0.010000944137573242,31
0.008948802947998047,31
0.779914140701294,32
0.013962030410766602,32
0.011966705322265625,32
0.012988090515136719,32
0.015006303787231445,32
0.017966032028198242,32
0.014011859893798828,32
0.019990921020507812,32
0.015007257461547852,32
0.009993791580200195,32
0.013500452041625977,32
0.011988162994384766,32
0.009995222091674805,32
0.010943412780761719,32
0.009946107864379883,32
0.009974479675292969,32
0.009946584701538086,32
0.008948326110839844,32
0.008948326110839844,32
0.00897526741027832,32
0.00995779037475586,32
0.009974002838134766,32
0.009973526000976562,32
0.00894927978515625,32
0.00994563102722168,32
0.008975744247436523,32
0.009348630905151367,32
0.008975982666015625,32
0.00994729995727539,32
0.008949041366577148,32
0.00994563102722168,32
0.009946584701538086,32
0.00897669792175293,32
0.00897669792175293,32
0.008976221084594727,32
0.008949518203735352,32
0.009945869445800781,32
0.009946584701538086,32
0.009974241256713867,32
0.009943485260009766,32
0.009974002838134766,32
0.009946584701538086,32
0.009946107864379883,32
0.009972810745239258,32
0.00897669792175293,32
0.008947134017944336,32
0.009974002838134766,32
0.009973764419555664,32
0.00994420051574707,32
0.009484052658081055,32
